"endTime","artistName","trackName","minutesPlayed"
2021-08-15 17:49:00,"The Wiggles","TOOT TOOT, CHUGGA CHUGGA, BIG RED CAR",0.12
2021-08-15 17:49:00,"Devendra Banhart","IS THIS NICE?",2.72
2021-08-15 17:50:00,"Various Artists","SETTING SAIL - OPENING TITLE EDIT",0.04
2021-08-15 17:50:00,"Nerina Pallot","SETTING SAIL (NERINA PALLOT VERSION)",0.06
2021-08-15 17:50:00,"Giacomo Puccini","LA BOHÈME, SC 67 / ACT 2: ""QUANDO M'EN VO'"" (MUSETTA'S WALTZ)",0.16
2021-08-15 17:50:00,"Gary Clark","THE LOST AND FOUND",0.62
2021-08-15 17:50:00,"Nas","I CAN",0.09
2021-08-15 17:50:00,"Chong the Nomad","TWO COLORS",0.09
2021-08-15 17:51:00,"The Head And The Heart","RIVERS AND ROADS",0.01
2021-08-15 17:51:00,"Robert John Ardiff","SOMEBODY TO LOVE",0.03
2021-08-15 17:51:00,"The Positive Sounds","YOU'RE THE ONE I NEED",0.07
2021-08-15 17:51:00,"Chong the Nomad","UNDERVELVET",0.07
2021-08-15 17:51:00,"James Arthur","CAN I BE HIM",0.05
2021-08-15 17:51:00,"Ahmad Jamal","BILLY BOY",0.12
2021-08-15 17:51:00,"Robert John Ardiff","TIGHTROPE WALKER",0.1
2021-08-15 17:51:00,"Nerina Pallot","CIRCUS",0.02
2021-08-15 17:51:00,"ZAYN","TIGHTROPE",0.01
2021-08-15 17:51:00,"Jay Wadley","LANDSCAPES",0.24
2021-08-15 17:51:00,"Khalid","COASTER",0.08
2021-08-15 17:54:00,"ZAYN","TIGHTROPE",2.78
2021-08-15 17:54:00,"The Avett Brothers","NO HARD FEELINGS",0
2021-08-15 17:55:00,"The Head And The Heart","RIVERS AND ROADS",1.18
2021-08-15 17:59:00,"The Avett Brothers","NO HARD FEELINGS",3.81
2021-08-15 18:02:00,"Pink Sweat$","AT MY WORST (FEAT. KEHLANI)",2.82
2021-08-15 18:02:00,"ZAYN","TIGHTROPE",0.27
2021-08-15 18:05:00,"KSI","HOLIDAY",0.18
2021-08-15 18:05:00,"Ben E. King","STAND BY ME",2.96
2021-08-15 18:06:00,"Lewis Capaldi","SOMEONE YOU LOVED",0.07
2021-08-15 18:06:00,"Vance Joy","I'M WITH YOU",0.38
2021-08-15 18:06:00,"Khalid","ANGELS",0.07
2021-08-15 18:06:00,"Lord Huron","THE NIGHT WE MET",0.04
2021-08-15 18:06:00,"Khalid","SHOT DOWN",0.08
2021-08-15 18:07:00,"Justin Bieber","WHAT DO YOU MEAN?",0.03
2021-08-15 18:07:00,"Justin Bieber","WHAT DO YOU MEAN?",0.08
2021-08-15 18:07:00,"Harry Styles","FALLING",0.03
2021-08-15 18:07:00,"Garrett Nash","I HATE U, I LOVE U (FEAT. OLIVIA O'BRIEN)",0.98
2021-08-15 18:07:00,"Sam Smith","I'M NOT THE ONLY ONE",0.03
2021-08-15 18:08:00,"Freya Ridings","LOST WITHOUT YOU",0.14
2021-08-15 18:08:00,"Harry Styles","FALLING",0.23
2021-08-15 18:08:00,"Post Malone","I FALL APART",0
2021-08-15 18:08:00,"Olivia Rodrigo","DRIVERS LICENSE",0.12
2021-08-15 18:11:00,"James Bay","LET IT GO",3.28
2021-08-15 18:14:00,"Dean Lewis","BE ALRIGHT",3.27
2021-08-15 18:15:00,"Lewis Capaldi","BEFORE YOU GO",0.79
2021-08-15 18:15:00,"Dean Lewis","BE ALRIGHT",0
2021-08-15 18:27:00,"Lewis Capaldi","BEFORE YOU GO",2.36
2021-08-15 19:01:00,"Lewis Capaldi","BEFORE YOU GO",0.06
2021-08-15 19:01:00,"Giveon","HEARTBREAK ANNIVERSARY",0.02
2021-08-15 19:04:00,"Jeremy Zucker","ALL THE KIDS ARE DEPRESSED",2.83
2021-08-15 19:06:00,"Charlie Puth","WE DON'T TALK ANYMORE (FEAT. SELENA GOMEZ)",2.21
2021-08-15 19:07:00,"Sam Smith","STAY WITH ME",0.03
2021-08-15 19:07:00,"NF","CHASING_(DEMO)",0.35
2021-08-15 19:07:00,"Tate McRae","YOU BROKE ME FIRST",0.45
2021-08-15 19:07:00,"ELLIE M","LOSING MY MIND",0.02
2021-08-15 19:07:00,"John Legend","ALL OF ME",0.03
2021-08-15 19:07:00,"Eminem","LOVE THE WAY YOU LIE",0.04
2021-08-15 19:07:00,"Passenger","LET HER GO",0.03
2021-08-15 19:09:00,"Lewis Capaldi","BRUISES",1.22
2021-08-15 19:09:00,"Billie Eilish","EVERYTHING I WANTED",0.02
2021-08-15 19:09:00,"Kodaline","ALL I WANT",0.03
2021-08-15 19:10:00,"Rihanna","TAKE A BOW",0.03
2021-08-15 19:10:00,"Leona Lewis","BLEEDING LOVE",0.04
2021-08-15 19:12:00,"XXXTENTACION","JOCELYN FLORES",1.99
2021-08-15 19:13:00,"Selena Gomez","LOSE YOU TO LOVE ME",0
2021-08-15 19:13:00,"Mauve","AND I'M OKAY",0.02
2021-08-15 19:13:00,"Meghan Trainor","LIKE I'M GONNA LOSE YOU (FEAT. JOHN LEGEND)",1.52
2021-08-15 19:13:00,"Kelly Clarkson","BECAUSE OF YOU",0.02
2021-08-15 19:14:00,"Ali Gatie","IT'S YOU",0.39
2021-08-15 19:15:00,"Enrique Iglesias","SUBEME LA RADIO (FEAT. DESCEMER BUENO & ZION & LENNOX)",0.14
2021-08-15 19:15:00,"Jack Be","SLOW DANCING IN THE RAIN AT THE END OF THE WORLD",1.35
2021-08-15 19:19:00,"Enrique Iglesias","SUBEME LA RADIO (FEAT. DESCEMER BUENO & ZION & LENNOX)",3.47
2021-08-15 19:19:00,"Enrique Iglesias","ESCAPE",0.47
2021-08-15 19:19:00,"Enrique Iglesias","BAILANDO - SPANISH VERSION",0.12
2021-08-15 19:20:00,"Pitbull","MESSIN' AROUND (WITH ENRIQUE IGLESIAS)",0.02
2021-08-15 19:20:00,"Enrique Iglesias","HERO",0.34
2021-08-15 19:20:00,"Enrique Iglesias","HERO",0.33
2021-08-15 19:25:00,"H.E.R.","WE MADE IT",5.25
2021-08-15 19:28:00,"Kiana Ledé","UR BEST FRIEND (WITH KEHLANI)",3.05
2021-08-15 19:32:00,"VanJess","SLOW DOWN (FEAT. LUCKY DAYE)",3.79
2021-08-15 19:35:00,"Jenevieve","RÉSUMÉ",3.01
2021-08-15 19:39:00,"Emanuel","WORLDWIDE",4.08
2021-08-15 19:43:00,"Sebastian Mikael","TIME (REMIX) [FEAT. KIRBY]",3.56
2021-08-15 19:45:00,"Sevyn Streeter","HMU",2.56
2021-08-15 19:49:00,"ROE","FOOL 4 U",3.27
2021-08-15 19:52:00,"WurlD","SPUNK",3.74
2021-08-15 19:56:00,"Yo Trane","TIME & SPACE",3.33
2021-08-15 19:59:00,"Nbdy","SITUATIONSHIP",2.94
2021-08-15 20:01:00,"IV JAY","VIBRATE (FEAT. PINK SWEAT$)",2.45
2021-08-15 20:04:00,"MK xyz","ONE TIME",2.62
2021-08-15 20:07:00,"Amaria","GOT ME LIKE",3.12
2021-08-15 20:10:00,"Rosemarie","'03 LOVE (FEAT. JUVENILE)",3.22
2021-08-15 20:13:00,"Asiahn","OMW",3.28
2021-08-15 20:17:00,"JVCK JAMES","BASEMENT (FEAT. KNUCKS) - REMIX",3.23
2021-08-15 20:20:00,"Maya Hirasedo","I KNOW",2.81
2021-08-15 20:23:00,"Tanerélle","GOOD GOOD",3.76
2021-08-15 20:27:00,"Ayotemi","SURROUND ME",3.81
2021-08-15 20:31:00,"H.E.R.","DAMAGE",3.72
2021-08-15 20:36:00,"Brent Faiyaz","WASTING TIME ( FEAT. DRAKE & THE NEPTUNES )",5.02
2021-08-15 20:40:00,"DaniLeigh","SITUATIONS",3.77
2021-08-15 20:43:00,"Karl Benjamin","MOON",3.6
2021-08-15 20:46:00,"SiR","TEACH ME",3.19
2021-08-15 20:49:00,"Snoh Aalegra","LOST YOU",2.96
2021-08-15 20:53:00,"Trey Songz","GLA",3.44
2021-08-15 20:57:00,"H.E.R.","CLOSER TO ME",4.11
2021-08-15 21:02:00,"SZA","GOOD DAYS",4.65
2021-08-15 21:05:00,"Justine Skye","INNOCENT",2.89
2021-08-15 21:08:00,"Bren Joy","HEADLINE",3.28
2021-08-15 21:11:00,"Phabo","JELLY",2.83
2021-08-15 21:15:00,"Shelley FKA DRAM","ALL PRIDE ASIDE WITH SUMMER WALKER",4.31
2021-08-15 21:19:00,"Bruno Mars","LEAVE THE DOOR OPEN",4.03
2021-08-15 21:22:00,"Vedo","FOR ME",3.2
2021-08-15 21:25:00,"Giveon","LAST TIME (FEAT. SNOH AALEGRA)",3.23
2021-08-15 21:28:00,"BARii","TANGERINE",2.76
2021-08-15 21:32:00,"Syd","FAST CAR",3.5
2021-08-15 21:36:00,"Alina Baraz","ALONE WITH YOU",3.77
2021-08-15 21:39:00,"Tone Stith","WHEN YOU LOVE SOMEONE FEAT. H.E.R. (FEAT. H.E.R.)",3.33
2021-08-15 21:42:00,"Jacquees","BED FRIEND (FEAT. QUEEN NAIJA)",3.03
2021-08-15 21:44:00,"Tink","REBEL (FEAT. JEREMIH)",2.58
2021-08-15 21:48:00,"Normani","WILD SIDE (FEAT. CARDI B)",3.49
2021-08-15 21:51:00,"Kaien Cruz","GEMINI",2.81
2021-08-15 21:54:00,"rum.gold","FIX ME",3.28
2021-08-15 21:58:00,"Rotimi","DECIDE",3.86
2021-08-15 22:02:00,"Brent Faiyaz","SHOW U OFF",4.19
2021-08-15 22:06:00,"Marc E. Bassy","FREE LIKE ME",3.44
2021-08-15 22:09:00,"Shelley FKA DRAM","EXPOSURE",3.74
2021-08-15 22:13:00,"Lucky Daye","GOOD & PLENTY - REMIX",3.41
2021-08-15 22:17:00,"Gallant","JULIE.",3.86
2021-08-15 22:21:00,"Kaleem Taylor","FEEL",4.14
2021-08-15 22:24:00,"Justin Bieber","PEACHES (FEAT. DANIEL CAESAR & GIVEON)",3.3
2021-08-15 22:27:00,"Pink Sweat$","AT MY WORST (FEAT. KEHLANI)",2.82
2021-08-15 22:29:00,"Dee Gatti","CAUGHT UP",2.21
2021-08-15 22:33:00,"RAAHiiM","YOU LOVE ME",4.2
2021-08-15 22:36:00,"Snoh Aalegra","VIOLET SKIES",3.07
2021-08-15 22:39:00,"Dee Gatti","ART OF SEDUCTION",2.56
2021-08-15 22:42:00,"Savannah Ré","24HRS",3.38
2021-08-15 22:46:00,"Kenyon Dixon","ESCAPE",3.23
2021-08-15 22:48:00,"Kaien Cruz","WEEKEND",2.51
2021-08-15 22:52:00,"Majid Jordan","WAVES OF BLUE",3.48
2021-08-15 22:55:00,"Sonder","NOBODY BUT YOU",3.55
2021-08-15 22:59:00,"India Shawn","TOO SWEET (FEAT. UNKNOWN MORTAL ORCHESTRA)",3.78
2021-08-15 23:03:00,"Brandy Haze","COULD BE",3.56
2021-08-15 23:06:00,"Jazmine Sullivan","ON IT",3.42
2021-08-15 23:09:00,"Tay Iwar","PEAKING",3.22
2021-08-15 23:12:00,"ELHAE","IN MY CORNER",3.14
2021-08-15 23:15:00,"Ayanis","ECSTASY",3.12
2021-08-15 23:19:00,"Victoria Monét","F.U.C.K.",3.42
2021-08-15 23:22:00,"Leon Bridges","ALL ABOUT YOU",3
2021-08-15 23:25:00,"VanJess","COME OVER AGAIN",3.25
2021-08-15 23:28:00,"Phabo","SLIPPERY (FEAT. DESTIN CONRAD)",2.65
2021-08-15 23:32:00,"dvsn","USE SOMEBODY",4.51
2021-08-15 23:35:00,"Eric Bellinger","GENIUS",3.15
2021-08-16 02:21:00,"Kiana Ledé","UR BEST FRIEND (WITH KEHLANI)",0.24
2021-08-16 02:21:00,"Lizzo","RUMORS (FEAT. CARDI B)",0.14
2021-08-16 02:24:00,"blackbear","ALONE IN A ROOM FULL OF PEOPLE",2.58
2021-08-16 02:26:00,"Kygo","LOVE ME NOW (FEAT. ZOE WEES)",0.05
2021-08-16 02:26:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-16 02:27:00,"Elton John","COLD HEART - PNAU REMIX",0.47
2021-08-16 02:30:00,"PinkPantheress","JUST FOR ME",0.06
2021-08-16 02:30:00,"blackbear","@ MY WORST",0.02
2021-08-16 02:30:00,"The Weeknd","TAKE MY BREATH - SINGLE VERSION",2.61
2021-08-16 02:30:00,"Nessa Barrett","I HOPE UR MISERABLE UNTIL UR DEAD",0.02
2021-08-16 02:30:00,"Machine Gun Kelly","PAPERCUTS",0.02
2021-08-16 02:30:00,"220 KID","STUPID FEELINGS",0.01
2021-08-16 02:33:00,"220 KID","STUPID FEELINGS",2.77
2021-08-16 02:38:00,"blackbear","@ MY WORST",2.09
2021-08-16 02:38:00,"Chelsea Cutler","YOU CAN HAVE IT",0.15
2021-08-16 02:41:00,"DJ Snake","RUN IT (FEAT. RICK ROSS & RICH BRIAN)",3.2
2021-08-16 02:43:00,"Black Eyed Peas","IMMA BE",1.8
2021-08-16 02:47:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",3.88
2021-08-16 02:47:00,"The Seige","RUN FOR YOUR LIFE",0.05
2021-08-16 02:51:00,"Big Sean","BOUNCE BACK",3.71
2021-08-16 02:55:00,"Eminem","GODZILLA (FEAT. JUICE WRLD)",3.51
2021-08-16 02:58:00,"Eminem","HIGHER",3.7
2021-08-16 03:02:00,"NEFFEX","BEST OF ME",3.79
2021-08-16 03:06:00,"NEFFEX","FIGHT BACK",3.34
2021-08-16 03:09:00,"Logic","HOMICIDE (FEAT. EMINEM)",3.79
2021-08-16 03:14:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",3.42
2021-08-16 03:16:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",2.19
2021-08-16 03:20:00,"G-Eazy","NO LIMIT REMIX (FEAT. A$AP ROCKY, FRENCH MONTANA, JUICY J & BELLY)",4.64
2021-08-16 03:23:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",2.92
2021-08-16 03:29:00,"Drake","WHAT’S NEXT",2.97
2021-08-16 03:30:00,"Cardi B","UP",0.72
2021-08-16 03:39:00,"Drake","FOREVER",5.96
2021-08-16 03:42:00,"Kanye West","GOLD DIGGER",3.46
2021-08-16 03:45:00,"Logic","EVERYBODY",1.77
2021-08-16 03:53:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",6.55
2021-08-16 03:56:00,"DaBaby","BOP",2.66
2021-08-16 03:59:00,"Post Malone","MOTLEY CREW",3.07
2021-08-16 04:03:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",3.94
2021-08-16 04:05:00,"DJ Snake","RUN IT (FEAT. RICK ROSS & RICH BRIAN)",2.72
2021-08-16 04:08:00,"Black Eyed Peas","IMMA BE",2.24
2021-08-16 04:09:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",1.68
2021-08-16 04:13:00,"Post Malone","MOTLEY CREW",3.07
2021-08-16 04:15:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",2.29
2021-08-16 04:15:00,"Post Malone","MOTLEY CREW",0.03
2021-08-16 04:15:00,"Logic","EVERYBODY",0.08
2021-08-16 04:15:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",0.1
2021-08-16 04:15:00,"DaBaby","BOP",0.03
2021-08-16 04:19:00,"Kanye West","GOLD DIGGER",3.46
2021-08-16 04:20:00,"Logic","EVERYBODY",1.6
2021-08-16 04:21:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",0.71
2021-08-16 04:23:00,"Eminem","'TILL I COLLAPSE",1.89
2021-08-16 04:23:00,"Ben E. King","STAND BY ME",0.03
2021-08-16 04:23:00,"Devendra Banhart","IS THIS NICE?",0.17
2021-08-16 04:26:00,"ZAYN","TIGHTROPE",3.41
2021-08-16 04:30:00,"KSI","HOLIDAY",3.23
2021-08-16 04:34:00,"Hozier","CHERRY WINE - LIVE",4
2021-08-16 04:37:00,"Pink Sweat$","AT MY WORST (FEAT. KEHLANI)",2.82
2021-08-16 04:48:00,"Devendra Banhart","IS THIS NICE?",0.94
2021-08-16 04:52:00,"Kendrick Lamar","LOVE. FEAT. ZACARI.",3.56
2021-08-16 04:57:00,"Kendrick Lamar","BITCH, DON’T KILL MY VIBE - REMIX",4.64
2021-08-16 05:00:00,"The Weeknd","REMINDER",2.76
2021-08-16 13:49:00,"The Weeknd","STARBOY",0.04
2021-08-16 13:49:00,"Khalid","STAY",0.02
2021-08-16 13:49:00,"Kendrick Lamar","HIIIPOWER",0.06
2021-08-16 13:59:00,"The Weeknd","I FEEL IT COMING",1.47
2021-08-16 14:05:00,"Bad Bunny","DÁKITI",3.05
2021-08-16 14:09:00,"Kid Cudi","PURSUIT OF HAPPINESS (NIGHTMARE)",3.61
2021-08-16 14:09:00,"Kid Cudi","SHE KNOWS THIS",0.06
2021-08-16 14:14:00,"Jon Bellion","ALL TIME LOW",3.63
2021-08-16 14:19:00,"Drake","PASSIONFRUIT",4.75
2021-08-16 14:22:00,"Travis Scott","ANTIDOTE",3.47
2021-08-16 14:29:00,"Kendrick Lamar","MONEY TREES",6.45
2021-08-16 14:32:00,"Lil Tjay","CALLING MY PHONE",3.42
2021-08-16 14:36:00,"Major Lazer","RUN UP",3.39
2021-08-16 14:39:00,"Kanye West","WAVES",3.03
2021-08-16 14:43:00,"Grits","OOH AHH (MY LIFE BE LIKE) [FEAT. TOBYMAC]",3.89
2021-08-16 14:54:00,"NF","LET YOU DOWN",0.83
2021-08-16 14:56:00,"Wale","ON CHILL (FEAT. JEREMIH)",0.12
2021-08-16 14:58:00,"WizKid","ESSENCE (FEAT. JUSTIN BIEBER & TEMS)",1.79
2021-08-16 15:02:00,"Ritviz","SATHI",2.86
2021-08-16 20:17:00,"Pink Floyd","COMFORTABLY NUMB",6.37
2021-08-16 20:21:00,"Pink Floyd","HEY YOU",4.64
2021-08-16 20:26:00,"Pink Floyd","THE GREAT GIG IN THE SKY",4.73
2021-08-16 20:27:00,"Pink Floyd","TIME",0.48
2021-08-17 08:38:00,"Skrillex","DIRTY VIBE - DJ SNAKE & AAZAR REMIX",9.95
2021-08-17 08:44:00,"David Guetta","DIRTY SEXY MONEY (FEAT. CHARLI XCX & FRENCH MONTANA)",2.88
2021-08-17 08:48:00,"David Guetta","DIRTY SEXY MONEY (FEAT. CHARLI XCX & FRENCH MONTANA)",2.88
2021-08-17 08:49:00,"David Guetta","DIRTY SEXY MONEY (FEAT. CHARLI XCX & FRENCH MONTANA)",0.64
2021-08-17 08:53:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",3.53
2021-08-17 08:55:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-17 08:59:00,"Ed Sheeran","BAD HABITS",3.85
2021-08-17 09:00:00,"Doja Cat","NEED TO KNOW",1.36
2021-08-17 09:06:00,"Skrillex","DIRTY VIBE - DJ SNAKE & AAZAR REMIX",5.72
2021-08-17 09:09:00,"Logic","EVERYBODY",2.71
2021-08-17 09:12:00,"Drake","WHAT’S NEXT",2.97
2021-08-17 09:16:00,"NEFFEX","BEST OF ME",3.79
2021-08-17 09:16:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",0.08
2021-08-17 09:22:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",5.37
2021-08-17 09:24:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",2.17
2021-08-17 09:28:00,"NEFFEX","FIGHT BACK",3.34
2021-08-17 09:30:00,"DJ Snake","RUN IT (FEAT. RICK ROSS & RICH BRIAN)",2.72
2021-08-17 09:33:00,"DaBaby","BOP",2.66
2021-08-17 09:39:00,"Drake","FOREVER",5.96
2021-08-17 09:42:00,"Kanye West","GOLD DIGGER",3.46
2021-08-17 09:46:00,"Logic","HOMICIDE (FEAT. EMINEM)",3.89
2021-08-17 09:49:00,"Post Malone","MOTLEY CREW",3.07
2021-08-17 09:53:00,"Big Sean","BOUNCE BACK",3.54
2021-08-17 09:56:00,"The Seige","RUN FOR YOUR LIFE",2.69
2021-08-17 10:00:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",3.88
2021-08-17 10:03:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",3.42
2021-08-17 10:06:00,"Cardi B","UP",2.62
2021-08-17 10:09:00,"Black Eyed Peas","IMMA BE",3.87
2021-08-17 10:14:00,"G-Eazy","NO LIMIT REMIX (FEAT. A$AP ROCKY, FRENCH MONTANA, JUICY J & BELLY)",4.64
2021-08-17 10:18:00,"Eminem","GODZILLA (FEAT. JUICE WRLD)",3.51
2021-08-17 10:20:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",2.19
2021-08-17 10:21:00,"Eminem","HIGHER",1.01
2021-08-17 10:21:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",0.05
2021-08-17 10:25:00,"Skrillex","DIRTY VIBE - DJ SNAKE & AAZAR REMIX",3.61
2021-08-17 10:31:00,"Skrillex","DIRTY VIBE - DJ SNAKE & AAZAR REMIX",3.61
2021-08-17 10:35:00,"Doja Cat","YOU RIGHT",3.1
2021-08-17 10:38:00,"Bruno Mars","SKATE",3.39
2021-08-17 10:42:00,"H.E.R.","COME THROUGH (FEAT. CHRIS BROWN)",2.77
2021-08-17 10:42:00,"SAINt JHN","JUST FOR ME (WITH SZA) - SPACE JAM: A NEW LEGACY",0.71
2021-08-17 10:44:00,"Justin Bieber","PEACHES (FEAT. DANIEL CAESAR & GIVEON)",1.19
2021-08-17 13:39:00,"Drake","MARVINS ROOM",0.1
2021-08-17 13:43:00,"Drake","HOLD ON, WE'RE GOING HOME",3.8
2021-08-17 13:43:00,"Roy Woods","DRAMA (FEAT. DRAKE)",0
2021-08-17 13:43:00,"Babu Haabi","CHITTA VE",0
2021-08-17 13:46:00,"Prabh Deep","CHITTA",3.36
2021-08-17 15:00:00,"22 Yarns with Gaurav Kapur (Cricket Podcast)","JUST LINE & LENGTH FT. SHAUN POLLOCK",46.65
2021-08-18 08:50:00,"Simon & Garfunkel","THE SOUND OF SILENCE",0
2021-08-18 08:50:00,"Coldplay","THE SCIENTIST",0
2021-08-18 08:50:00,"Led Zeppelin","STAIRWAY TO HEAVEN - REMASTER",0
2021-08-18 08:50:00,"Pink Floyd","HEY YOU",0.05
2021-08-18 08:50:00,"Scorpions","WIND OF CHANGE",0
2021-08-18 08:53:00,"Simon & Garfunkel","THE SOUND OF SILENCE",3.08
2021-08-18 09:04:00,"Led Zeppelin","STAIRWAY TO HEAVEN - REMASTER",8.05
2021-08-18 09:11:00,"Coldplay","CLOCKS",5.13
2021-08-18 09:17:00,"Eagles","HOTEL CALIFORNIA - 2013 REMASTER",6.52
2021-08-18 09:26:00,"Pink Floyd","COMFORTABLY NUMB",6.37
2021-08-18 09:27:00,"Simon & Garfunkel","BRIDGE OVER TROUBLED WATER",0.73
2021-08-18 09:30:00,"Train","ANGEL IN BLUE JEANS",3.43
2021-08-18 09:32:00,"Coldplay","YELLOW",1.63
2021-08-18 09:38:00,"Guns N' Roses","SWEET CHILD O' MINE",5.91
2021-08-18 09:39:00,"The Chainsmokers","SOMETHING JUST LIKE THIS",1.46
2021-08-18 09:39:00,"P!nk","JUST GIVE ME A REASON (FEAT. NATE RUESS)",0.06
2021-08-18 09:40:00,"WALK THE MOON","SHUT UP AND DANCE",0.06
2021-08-18 09:43:00,"AC/DC","HIGHWAY TO HELL",3.47
2021-08-18 09:43:00,"OneRepublic","I LIVED",0.23
2021-08-18 09:45:00,"Coldplay","FIX YOU",0.35
2021-08-18 09:45:00,"Troye Sivan","STRAWBERRIES & CIGARETTES",1.24
2021-08-18 09:48:00,"Rixton","ME AND MY BROKEN HEART",3.23
2021-08-18 09:49:00,"The Lumineers","HO HEY",0.82
2021-08-18 10:04:00,"Eagles","HOTEL CALIFORNIA - 2013 REMASTER",6.52
2021-08-18 10:09:00,"Harry Styles","SWEET CREATURE",0.05
2021-08-18 10:09:00,"The Script","SUPERHEROES",0.05
2021-08-18 10:09:00,"Yusuf / Cat Stevens","THE WIND",0.07
2021-08-18 10:09:00,"Coldplay","EVERGLOW - EDIT",0.1
2021-08-18 10:09:00,"Pink Floyd","COMFORTABLY NUMB",0.1
2021-08-18 10:09:00,"OneRepublic","COUNTING STARS",4.29
2021-08-18 10:10:00,"G-Eazy","NO LIMIT REMIX (FEAT. A$AP ROCKY, FRENCH MONTANA, JUICY J & BELLY)",0.02
2021-08-18 10:10:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",0.02
2021-08-18 10:10:00,"Maroon 5","SHE WILL BE LOVED - ACOUSTIC",0.41
2021-08-18 10:10:00,"Cardi B","UP",0.01
2021-08-18 10:13:00,"NEFFEX","BEST OF ME",0.05
2021-08-18 10:13:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",0.1
2021-08-18 10:13:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",2.92
2021-08-18 10:13:00,"Eminem","GODZILLA (FEAT. JUICE WRLD)",0.06
2021-08-18 10:13:00,"Cardi B","UP",0.47
2021-08-18 10:16:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",0.26
2021-08-18 10:16:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",2.57
2021-08-18 10:19:00,"Logic","EVERYBODY",1.91
2021-08-18 10:23:00,"Logic","HOMICIDE (FEAT. EMINEM)",4.09
2021-08-18 10:23:00,"DaBaby","BOP",0.69
2021-08-18 10:27:00,"Eminem","HIGHER",3.7
2021-08-18 10:30:00,"Post Malone","MOTLEY CREW",3.07
2021-08-18 10:34:00,"Big Sean","BOUNCE BACK",3.71
2021-08-18 10:36:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",2.07
2021-08-18 10:39:00,"NEFFEX","FIGHT BACK",3.34
2021-08-18 10:42:00,"The Seige","RUN FOR YOUR LIFE",3
2021-08-18 10:50:00,"Kanye West","GOLD DIGGER",3.46
2021-08-18 10:55:00,"Drake","FOREVER",0.04
2021-08-18 10:55:00,"DJ Snake","RUN IT (FEAT. RICK ROSS & RICH BRIAN)",5.33
2021-08-18 10:57:00,"Black Eyed Peas","IMMA BE",0
2021-08-18 10:57:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",2.19
2021-08-18 10:59:00,"NEFFEX","BEST OF ME",0.02
2021-08-18 10:59:00,"Black Eyed Peas","IMMA BE",0.06
2021-08-18 10:59:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",1.38
2021-08-18 10:59:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",0
2021-08-18 10:59:00,"G-Eazy","NO LIMIT REMIX (FEAT. A$AP ROCKY, FRENCH MONTANA, JUICY J & BELLY)",0.06
2021-08-18 10:59:00,"Drake","WHAT’S NEXT",0.06
2021-08-18 10:59:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",0.02
2021-08-18 10:59:00,"Eminem","GODZILLA (FEAT. JUICE WRLD)",0.02
2021-08-18 10:59:00,"Cardi B","UP",0.02
2021-08-18 10:59:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",0.15
